longitude,latitude,Yield,crop,season
105.25,28.25,2.2751436,soybean,major
105.75,28.25,2.796773,soybean,major
106.25,28.25,2.2555604,soybean,major
106.75,28.25,2.3118207,soybean,major
107.25,28.25,2.1654215,soybean,major
107.75,28.25,1.8901587,soybean,major
108.25,28.25,1.6245241,soybean,major
108.75,28.25,1.87855,soybean,major
109.25,28.25,1.5721388,soybean,major
109.75,28.25,1.7966543,soybean,major
110.25,28.25,2.2507014,soybean,major
110.75,28.25,2.2210727,soybean,major
111.25,28.25,2.451983,soybean,major
111.75,28.25,2.2040186,soybean,major
112.25,28.25,1.6471294,soybean,major
112.75,28.25,1.0852089,soybean,major
113.25,28.25,1.2815756,soybean,major
113.75,28.25,2.2736897,soybean,major
114.25,28.25,2.1993437,soybean,major
114.75,28.25,1.9241494,soybean,major
115.25,28.25,1.0196781,soybean,major
115.75,28.25,1.0433832,soybean,major
116.25,28.25,1.2107483,soybean,major
116.75,28.25,1.5801075,soybean,major
117.25,28.25,1.7557675,soybean,major
117.75,28.25,2.1402502,soybean,major
118.25,28.25,2.4743037,soybean,major
118.75,28.25,2.980299,soybean,major
119.25,28.25,2.8526525,soybean,major
119.75,28.25,2.8393571,soybean,major
120.25,28.25,2.7376757,soybean,major
262.25,28.25,1.7812322,soybean,major
262.75,28.25,2.3121333,soybean,major
77.75,28.75,2.3094902,soybean,major
78.25,28.75,2.1288712,soybean,major
78.75,28.75,2.2081509,soybean,major
79.25,28.75,1.9810926,soybean,major
79.75,28.75,1.5947134,soybean,major
80.25,28.75,1.8071828,soybean,major
80.75,28.75,1.9216831,soybean,major
101.75,28.75,2.5431604,soybean,major
102.25,28.75,2.627201,soybean,major
102.75,28.75,2.8792572,soybean,major
103.25,28.75,2.612521,soybean,major
103.75,28.75,2.546215,soybean,major
104.25,28.75,1.899793,soybean,major
104.75,28.75,1.6534228,soybean,major
105.25,28.75,1.8356956,soybean,major
105.75,28.75,2.1390247,soybean,major
106.25,28.75,2.802844,soybean,major
106.75,28.75,2.473858,soybean,major
107.25,28.75,2.197571,soybean,major
107.75,28.75,2.0402133,soybean,major
108.25,28.75,1.8407252,soybean,major
108.75,28.75,2.0373843,soybean,major
109.25,28.75,1.9185201,soybean,major
109.75,28.75,2.0770285,soybean,major
110.25,28.75,2.424219,soybean,major
110.75,28.75,2.8840485,soybean,major
111.25,28.75,2.6488025,soybean,major
111.75,28.75,1.7419451,soybean,major
112.25,28.75,1.175502,soybean,major
112.75,28.75,0.85562754,soybean,major
113.25,28.75,1.6893291,soybean,major
113.75,28.75,2.150595,soybean,major
114.25,28.75,2.597403,soybean,major
114.75,28.75,2.6078744,soybean,major
115.25,28.75,1.5167085,soybean,major
115.75,28.75,1.0170001,soybean,major
116.25,28.75,0.9174081,soybean,major
116.75,28.75,1.160392,soybean,major
117.25,28.75,2.3075776,soybean,major
117.75,28.75,2.711232,soybean,major
118.25,28.75,2.262464,soybean,major
118.75,28.75,2.2852654,soybean,major
119.25,28.75,2.7787313,soybean,major
119.75,28.75,2.7374122,soybean,major
120.25,28.75,2.6974807,soybean,major
120.75,28.75,2.6100228,soybean,major
121.25,28.75,2.1747987,soybean,major
261.75,28.75,1.4990035,soybean,major
262.25,28.75,2.258822,soybean,major
262.75,28.75,2.5043113,soybean,major
77.75,29.25,2.6541438,soybean,major
78.25,29.25,2.7442827,soybean,major
78.75,29.25,2.7161279,soybean,major
79.25,29.25,2.919673,soybean,major
79.75,29.25,2.0256963,soybean,major
80.25,29.25,2.181367,soybean,major
100.75,29.25,0.95316476,soybean,major
102.25,29.25,3.3834157,soybean,major
102.75,29.25,2.9599378,soybean,major
103.25,29.25,2.7680655,soybean,major
103.75,29.25,2.0397196,soybean,major
104.25,29.25,1.8351588,soybean,major
104.75,29.25,1.4358951,soybean,major
105.25,29.25,1.575795,soybean,major
105.75,29.25,1.933915,soybean,major
106.25,29.25,1.8543364,soybean,major
106.75,29.25,2.4908924,soybean,major
107.25,29.25,2.5387123,soybean,major
107.75,29.25,2.382349,soybean,major
108.25,29.25,2.0479474,soybean,major
108.75,29.25,2.1874037,soybean,major
109.25,29.25,2.2029085,soybean,major
109.75,29.25,2.3277526,soybean,major
110.25,29.25,2.1588373,soybean,major
110.75,29.25,2.3328872,soybean,major
111.25,29.25,2.0128806,soybean,major
111.75,29.25,1.3215699,soybean,major
112.25,29.25,1.1234461,soybean,major
112.75,29.25,1.2358209,soybean,major
113.25,29.25,1.5979022,soybean,major
113.75,29.25,2.1508718,soybean,major
114.25,29.25,1.9433609,soybean,major
114.75,29.25,2.3717318,soybean,major
115.25,29.25,2.6967387,soybean,major
115.75,29.25,1.4908925,soybean,major
116.25,29.25,0.97824657,soybean,major
116.75,29.25,1.232493,soybean,major
117.25,29.25,2.5353463,soybean,major
117.75,29.25,3.1739445,soybean,major
118.25,29.25,2.9932227,soybean,major
118.75,29.25,2.5250177,soybean,major
119.25,29.25,1.8777459,soybean,major
119.75,29.25,2.0273368,soybean,major
120.25,29.25,2.1432278,soybean,major
120.75,29.25,2.8547182,soybean,major
262.75,29.25,2.7700822,soybean,major
263.25,29.25,3.0722399,soybean,major
263.75,29.25,2.6870952,soybean,major
264.25,29.25,3.227757,soybean,major
76.25,29.75,1.8943245,soybean,major
76.75,29.75,2.31877,soybean,major
77.25,29.75,2.6485395,soybean,major
77.75,29.75,2.9746654,soybean,major
78.25,29.75,2.8777215,soybean,major
79.25,29.75,2.7077703,soybean,major
79.75,29.75,1.9211181,soybean,major
80.25,29.75,2.2264373,soybean,major
80.75,29.75,1.664966,soybean,major
101.25,29.75,2.0217338,soybean,major
101.75,29.75,0.88942516,soybean,major
102.25,29.75,3.1886425,soybean,major
102.75,29.75,2.97852,soybean,major
103.25,29.75,2.3834338,soybean,major
103.75,29.75,1.6963979,soybean,major
104.25,29.75,1.8338273,soybean,major
104.75,29.75,1.4662201,soybean,major
105.25,29.75,1.5602437,soybean,major
105.75,29.75,1.9687004,soybean,major
106.25,29.75,1.7723873,soybean,major
106.75,29.75,2.0148146,soybean,major
107.25,29.75,2.1284406,soybean,major
107.75,29.75,2.2900145,soybean,major
108.25,29.75,2.4039283,soybean,major
108.75,29.75,2.079013,soybean,major
109.75,29.75,2.6855373,soybean,major
110.25,29.75,2.4891763,soybean,major
110.75,29.75,2.582994,soybean,major
111.25,29.75,2.0381474,soybean,major
111.75,29.75,1.3615079,soybean,major
112.25,29.75,1.527174,soybean,major
112.75,29.75,1.1989416,soybean,major
113.25,29.75,1.5551722,soybean,major
115.25,29.75,2.7595112,soybean,major
115.75,29.75,2.090807,soybean,major
116.25,29.75,1.1472361,soybean,major
116.75,29.75,2.1996455,soybean,major
117.25,29.75,3.0129962,soybean,major
117.75,29.75,3.217276,soybean,major
118.25,29.75,2.6169221,soybean,major
118.75,29.75,2.965255,soybean,major
119.25,29.75,3.243783,soybean,major
119.75,29.75,3.0184994,soybean,major
120.25,29.75,2.6655204,soybean,major
120.75,29.75,2.762164,soybean,major
121.25,29.75,2.5808406,soybean,major
262.75,29.75,2.6310728,soybean,major
263.25,29.75,3.006891,soybean,major
263.75,29.75,2.8032243,soybean,major
264.25,29.75,2.7696376,soybean,major
264.75,29.75,2.9609606,soybean,major
268.75,29.75,3.877314,soybean,major
277.25,29.75,3.9623284,soybean,major
75.75,30.25,2.5802426,soybean,major
76.25,30.25,2.4898136,soybean,major
76.75,30.25,2.2832932,soybean,major
77.25,30.25,2.6241882,soybean,major
77.75,30.25,3.2930493,soybean,major
78.25,30.25,3.4468172,soybean,major
78.75,30.25,3.3179088,soybean,major
101.25,30.25,1.6439736,soybean,major
101.75,30.25,1.4321735,soybean,major
102.25,30.25,2.5874739,soybean,major
102.75,30.25,2.8194146,soybean,major
103.25,30.25,1.9454619,soybean,major
103.75,30.25,1.5406698,soybean,major
104.25,30.25,1.6257038,soybean,major
104.75,30.25,1.6506833,soybean,major
105.25,30.25,1.6004055,soybean,major
105.75,30.25,1.6389285,soybean,major
106.25,30.25,1.9532522,soybean,major
106.75,30.25,1.8539394,soybean,major
107.25,30.25,1.8371052,soybean,major
107.75,30.25,2.1444407,soybean,major
108.25,30.25,2.233109,soybean,major
115.75,30.25,2.430592,soybean,major
116.25,30.25,1.2566698,soybean,major
116.75,30.25,1.460069,soybean,major
117.25,30.25,2.551136,soybean,major
117.75,30.25,3.7957194,soybean,major
118.25,30.25,3.4493828,soybean,major
118.75,30.25,3.1885858,soybean,major
119.25,30.25,3.3182921,soybean,major
119.75,30.25,2.6305835,soybean,major
262.75,30.25,2.2775664,soybean,major
263.25,30.25,2.6485279,soybean,major
263.75,30.25,2.791286,soybean,major
264.25,30.25,2.511714,soybean,major
264.75,30.25,3.9446847,soybean,major
265.25,30.25,3.9774773,soybean,major
266.25,30.25,3.2532527,soybean,major
266.75,30.25,3.2612371,soybean,major
267.25,30.25,2.894361,soybean,major
267.75,30.25,2.79464,soybean,major
268.25,30.25,3.5816085,soybean,major
268.75,30.25,3.5475388,soybean,major
274.75,30.25,5.037138,soybean,major
275.25,30.25,4.4403696,soybean,major
276.75,30.25,4.0103064,soybean,major
277.25,30.25,3.7857761,soybean,major
75.75,30.75,2.9452822,soybean,major
76.25,30.75,2.8889272,soybean,major
76.75,30.75,1.9833342,soybean,major
77.75,30.75,4.4866133,soybean,major
100.25,30.75,1.7269892,soybean,major
100.75,30.75,1.2271711,soybean,major
101.25,30.75,1.6931293,soybean,major
101.75,30.75,2.732411,soybean,major
102.25,30.75,2.0543985,soybean,major
102.75,30.75,2.7283952,soybean,major
103.25,30.75,2.1422365,soybean,major
103.75,30.75,1.4829065,soybean,major
104.25,30.75,1.341034,soybean,major
104.75,30.75,1.4250982,soybean,major
105.25,30.75,1.7289002,soybean,major
105.75,30.75,1.6659409,soybean,major
106.25,30.75,1.6355252,soybean,major
106.75,30.75,1.9827921,soybean,major
107.25,30.75,1.9698566,soybean,major
107.75,30.75,1.9901597,soybean,major
108.25,30.75,1.8699993,soybean,major
108.75,30.75,2.1608183,soybean,major
109.25,30.75,2.4285576,soybean,major
109.75,30.75,2.754323,soybean,major
115.75,30.75,2.6257906,soybean,major
116.25,30.75,2.7107863,soybean,major
116.75,30.75,1.7166373,soybean,major
117.25,30.75,1.4540433,soybean,major
117.75,30.75,2.3681827,soybean,major
118.25,30.75,2.9681058,soybean,major
118.75,30.75,2.5544014,soybean,major
119.25,30.75,3.0354633,soybean,major
119.75,30.75,2.4122984,soybean,major
120.25,30.75,1.2199581,soybean,major
120.75,30.75,1.1852047,soybean,major
262.25,30.75,1.5885447,soybean,major
262.75,30.75,2.000723,soybean,major
263.25,30.75,2.6060693,soybean,major
263.75,30.75,2.6261773,soybean,major
266.25,30.75,4.2835073,soybean,major
266.75,30.75,4.04667,soybean,major
267.25,30.75,3.75221,soybean,major
267.75,30.75,3.5363162,soybean,major
268.25,30.75,3.8724463,soybean,major
268.75,30.75,3.8125029,soybean,major
270.25,30.75,4.743808,soybean,major
271.25,30.75,4.4820633,soybean,major
272.75,30.75,4.1780844,soybean,major
273.25,30.75,3.7051911,soybean,major
273.75,30.75,3.769882,soybean,major
274.25,30.75,4.441881,soybean,major
274.75,30.75,3.9632063,soybean,major
275.25,30.75,4.035083,soybean,major
275.75,30.75,4.519943,soybean,major
276.25,30.75,4.7149024,soybean,major
276.75,30.75,4.2944756,soybean,major
76.75,31.25,4.1727157,soybean,major
77.25,31.25,3.7584505,soybean,major
98.75,31.25,1.5568439,soybean,major
99.75,31.25,0.7343663,soybean,major
100.25,31.25,1.0615524,soybean,major
100.75,31.25,1.4186909,soybean,major
101.25,31.25,1.577039,soybean,major
101.75,31.25,2.2544885,soybean,major
102.25,31.25,2.7228787,soybean,major
102.75,31.25,1.5777819,soybean,major
103.25,31.25,2.0630183,soybean,major
103.75,31.25,1.63607,soybean,major
104.25,31.25,1.4367737,soybean,major
104.75,31.25,1.5223055,soybean,major
105.25,31.25,1.4906387,soybean,major
105.75,31.25,1.7282192,soybean,major
106.25,31.25,1.7437075,soybean,major
106.75,31.25,1.7129894,soybean,major
107.25,31.25,1.866366,soybean,major
107.75,31.25,2.0028186,soybean,major
108.25,31.25,1.9021518,soybean,major
108.75,31.25,1.8386006,soybean,major
109.25,31.25,2.3044848,soybean,major
109.75,31.25,2.1344419,soybean,major
110.25,31.25,2.508711,soybean,major
115.25,31.25,3.290778,soybean,major
115.75,31.25,3.273824,soybean,major
116.25,31.25,3.1579237,soybean,major
116.75,31.25,2.3430693,soybean,major
117.25,31.25,1.613493,soybean,major
117.75,31.25,1.2213999,soybean,major
118.25,31.25,1.3486929,soybean,major
118.75,31.25,1.6364377,soybean,major
119.25,31.25,1.7936672,soybean,major
119.75,31.25,1.8806816,soybean,major
120.25,31.25,0.8998,soybean,major
120.75,31.25,1.4155382,soybean,major
262.25,31.25,1.777937,soybean,major
262.75,31.25,1.6360904,soybean,major
263.25,31.25,2.0477977,soybean,major
263.75,31.25,3.3436189,soybean,major
266.75,31.25,4.252244,soybean,major
267.25,31.25,4.037124,soybean,major
267.75,31.25,3.7058616,soybean,major
268.25,31.25,3.8655055,soybean,major
268.75,31.25,5.057027,soybean,major
269.75,31.25,4.6438503,soybean,major
270.25,31.25,4.606645,soybean,major
271.75,31.25,4.854707,soybean,major
272.25,31.25,4.7511845,soybean,major
272.75,31.25,4.705963,soybean,major
273.25,31.25,4.9511995,soybean,major
273.75,31.25,4.318312,soybean,major
274.25,31.25,3.9669917,soybean,major
274.75,31.25,3.5462162,soybean,major
275.25,31.25,3.7389722,soybean,major
275.75,31.25,3.9362411,soybean,major
276.25,31.25,3.6853368,soybean,major
276.75,31.25,4.0308065,soybean,major
277.25,31.25,4.299053,soybean,major
277.75,31.25,3.9939692,soybean,major
76.75,31.75,4.2106395,soybean,major
99.25,31.75,0.44761407,soybean,major
99.75,31.75,0.9292768,soybean,major
100.25,31.75,1.1663635,soybean,major
102.25,31.75,2.7526088,soybean,major
102.75,31.75,1.6311784,soybean,major
103.25,31.75,2.766994,soybean,major
103.75,31.75,2.4049582,soybean,major
104.25,31.75,2.640002,soybean,major
104.75,31.75,1.7958397,soybean,major
105.25,31.75,1.5111976,soybean,major
105.75,31.75,1.5137038,soybean,major
106.25,31.75,1.8772639,soybean,major
106.75,31.75,2.0150523,soybean,major
107.25,31.75,2.2706335,soybean,major
107.75,31.75,2.7497237,soybean,major
108.25,31.75,2.7658916,soybean,major
108.75,31.75,3.021047,soybean,major
109.25,31.75,3.4123755,soybean,major
109.75,31.75,3.082407,soybean,major
113.75,31.75,3.3307402,soybean,major
114.25,31.75,2.4469397,soybean,major
114.75,31.75,2.1745021,soybean,major
115.25,31.75,2.1191049,soybean,major
115.75,31.75,2.3891544,soybean,major
116.25,31.75,2.066185,soybean,major
116.75,31.75,1.6735107,soybean,major
117.25,31.75,1.1794935,soybean,major
117.75,31.75,1.6585522,soybean,major
118.25,31.75,1.5067399,soybean,major
118.75,31.75,1.5407369,soybean,major
119.25,31.75,1.6445292,soybean,major
119.75,31.75,1.330005,soybean,major
262.25,31.75,1.8021951,soybean,major
262.75,31.75,1.8103569,soybean,major
263.25,31.75,1.8326535,soybean,major
266.25,31.75,4.596342,soybean,major
266.75,31.75,3.7439299,soybean,major
267.25,31.75,4.080591,soybean,major
267.75,31.75,4.710594,soybean,major
268.25,31.75,3.6682146,soybean,major
268.75,31.75,3.7745445,soybean,major
269.25,31.75,5.2522125,soybean,major
269.75,31.75,4.588401,soybean,major
270.25,31.75,4.4275856,soybean,major
270.75,31.75,4.5868816,soybean,major
271.25,31.75,5.0332904,soybean,major
273.75,31.75,4.9582596,soybean,major
274.25,31.75,4.8666363,soybean,major
274.75,31.75,4.4957867,soybean,major
275.25,31.75,4.014002,soybean,major
275.75,31.75,4.0928383,soybean,major
276.25,31.75,3.7378669,soybean,major
276.75,31.75,4.0853405,soybean,major
277.25,31.75,4.132845,soybean,major
277.75,31.75,4.028604,soybean,major
278.25,31.75,4.503639,soybean,major
99.75,32.25,1.1705307,soybean,major
101.25,32.25,1.3261173,soybean,major
101.75,32.25,2.14585,soybean,major
102.75,32.25,1.6590148,soybean,major
103.25,32.25,2.2278528,soybean,major
103.75,32.25,1.9743853,soybean,major
104.25,32.25,3.3299778,soybean,major
104.75,32.25,3.1604805,soybean,major
105.25,32.25,2.6276274,soybean,major
105.75,32.25,2.1978974,soybean,major
106.25,32.25,2.7062309,soybean,major
106.75,32.25,2.9140882,soybean,major
107.25,32.25,3.0393827,soybean,major
107.75,32.25,2.980032,soybean,major
108.25,32.25,3.148086,soybean,major
112.25,32.25,1.2613004,soybean,major
112.75,32.25,1.6405714,soybean,major
113.25,32.25,2.5815082,soybean,major
113.75,32.25,2.0630064,soybean,major
114.25,32.25,1.610964,soybean,major
114.75,32.25,1.49335,soybean,major
115.25,32.25,1.5303928,soybean,major
115.75,32.25,1.6441921,soybean,major
116.25,32.25,1.5896633,soybean,major
116.75,32.25,1.842726,soybean,major
117.25,32.25,1.5326873,soybean,major
117.75,32.25,1.6672822,soybean,major
118.25,32.25,1.8243877,soybean,major
118.75,32.25,1.2669483,soybean,major
119.25,32.25,1.4912845,soybean,major
119.75,32.25,1.3885645,soybean,major
262.25,32.25,1.9925272,soybean,major
262.75,32.25,2.133183,soybean,major
263.25,32.25,1.9213331,soybean,major
263.75,32.25,2.5111825,soybean,major
265.75,32.25,4.6273165,soybean,major
266.25,32.25,3.6568344,soybean,major
267.75,32.25,3.9979453,soybean,major
268.25,32.25,3.2315178,soybean,major
268.75,32.25,3.5614433,soybean,major
269.25,32.25,4.7690306,soybean,major
269.75,32.25,4.176378,soybean,major
270.25,32.25,4.6451635,soybean,major
270.75,32.25,4.9673796,soybean,major
271.25,32.25,4.962612,soybean,major
271.75,32.25,5.459804,soybean,major
272.25,32.25,4.391238,soybean,major
272.75,32.25,4.419985,soybean,major
273.25,32.25,4.7813435,soybean,major
273.75,32.25,4.2750173,soybean,major
274.25,32.25,4.5310698,soybean,major
274.75,32.25,5.1534677,soybean,major
275.25,32.25,4.480413,soybean,major
275.75,32.25,4.1814814,soybean,major
276.25,32.25,3.6973283,soybean,major
276.75,32.25,3.9340029,soybean,major
277.25,32.25,4.4648924,soybean,major
277.75,32.25,3.9808009,soybean,major
278.25,32.25,3.9862359,soybean,major
278.75,32.25,4.6983347,soybean,major
101.75,32.75,1.8716179,soybean,major
103.75,32.75,1.2408994,soybean,major
104.25,32.75,2.2911046,soybean,major
105.25,32.75,3.0564072,soybean,major
105.75,32.75,2.5157685,soybean,major
106.25,32.75,2.6041179,soybean,major
106.75,32.75,3.3407202,soybean,major
111.25,32.75,1.6226217,soybean,major
111.75,32.75,1.1041397,soybean,major
112.25,32.75,1.340407,soybean,major
112.75,32.75,1.3338789,soybean,major
113.25,32.75,1.5300823,soybean,major
113.75,32.75,1.9716977,soybean,major
114.25,32.75,1.7997147,soybean,major
114.75,32.75,1.6250654,soybean,major
115.25,32.75,1.6425343,soybean,major
115.75,32.75,1.6746312,soybean,major
116.25,32.75,1.8910838,soybean,major
116.75,32.75,1.9033828,soybean,major
117.25,32.75,1.4751555,soybean,major
117.75,32.75,1.6506251,soybean,major
118.25,32.75,1.9128342,soybean,major
118.75,32.75,2.0302038,soybean,major
119.25,32.75,1.6930969,soybean,major
119.75,32.75,1.8544612,soybean,major
120.25,32.75,2.1185884,soybean,major
257.25,32.75,0.7359578,soybean,major
257.75,32.75,0.743394,soybean,major
263.25,32.75,2.0052876,soybean,major
263.75,32.75,2.2779703,soybean,major
264.25,32.75,2.1671479,soybean,major
266.25,32.75,3.6711342,soybean,major
267.75,32.75,4.0401554,soybean,major
268.25,32.75,3.2946005,soybean,major
268.75,32.75,3.3121781,soybean,major
269.25,32.75,4.464904,soybean,major
269.75,32.75,4.3798056,soybean,major
270.25,32.75,4.429843,soybean,major
270.75,32.75,4.8630776,soybean,major
271.25,32.75,5.180421,soybean,major
271.75,32.75,4.841912,soybean,major
272.25,32.75,4.1038537,soybean,major
272.75,32.75,4.6082363,soybean,major
273.75,32.75,4.3097725,soybean,major
275.75,32.75,3.8525543,soybean,major
276.25,32.75,3.960366,soybean,major
276.75,32.75,4.369693,soybean,major
277.25,32.75,4.204494,soybean,major
277.75,32.75,4.395071,soybean,major
278.25,32.75,4.119317,soybean,major
278.75,32.75,4.546604,soybean,major
279.25,32.75,5.300884,soybean,major
103.25,33.25,1.4127764,soybean,major
103.75,33.25,1.6832217,soybean,major
104.25,33.25,2.4765701,soybean,major
111.25,33.25,2.086859,soybean,major
111.75,33.25,1.9151565,soybean,major
112.25,33.25,1.4937158,soybean,major
112.75,33.25,1.465962,soybean,major
113.25,33.25,1.4420302,soybean,major
113.75,33.25,1.6849271,soybean,major
